year,term,value,query_group,source,corpus,smoothing,case_sensitive
1891,artificial flavor,1.699228979745726e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1892,artificial flavor,2.389935319091485e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1893,artificial flavor,1.7341679203752847e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1894,artificial flavor,6.967366128485253e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1895,artificial flavor,4.795628338882807e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1896,artificial flavor,6.377277178559737e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1897,artificial flavor,3.54783363798461e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1898,artificial flavor,1.2017660477869896e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1899,artificial flavor,1.6953188575197231e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1900,artificial flavor,3.8066443330819766e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1901,artificial flavor,8.187205774445871e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1902,artificial flavor,2.0295597424890843e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1903,artificial flavor,2.7383800199620723e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1904,artificial flavor,4.882274584616653e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1905,artificial flavor,5.570481603767163e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1906,artificial flavor,8.165095266576827e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1907,artificial flavor,1.5957446586334356e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1908,artificial flavor,4.136926842757127e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1909,artificial flavor,1.9576337662030596e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1910,artificial flavor,1.760167189779338e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1911,artificial flavor,8.262481010490319e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1912,artificial flavor,1.8261910095240808e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1913,artificial flavor,3.263332792879936e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1914,artificial flavor,2.7852767287006586e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1915,artificial flavor,9.266501121985016e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1916,artificial flavor,1.0889504853395238e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1917,artificial flavor,6.339721636550166e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1918,artificial flavor,6.990220166591676e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1919,artificial flavor,9.427637726044935e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1920,artificial flavor,1.715291642057082e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1921,artificial flavor,2.885601163571394e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1922,artificial flavor,1.5425647093003647e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1923,artificial flavor,1.2904240218047924e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1924,artificial flavor,6.623911849579223e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1925,artificial flavor,1.783794334464517e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1926,artificial flavor,1.353442802276561e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1927,artificial flavor,3.206403291489135e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1928,artificial flavor,1.1358523455129443e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1929,artificial flavor,2.820416905580103e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1930,artificial flavor,1.2985244157714959e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1931,artificial flavor,1.1484039053044626e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1932,artificial flavor,7.06948466433488e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1933,artificial flavor,2.0517554544241534e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1934,artificial flavor,1.683026876198035e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1935,artificial flavor,2.881892924300189e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1936,artificial flavor,1.3209898064303616e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1937,artificial flavor,2.176594590674874e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1938,artificial flavor,1.558908420407068e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1939,artificial flavor,2.1380188452990723e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1940,artificial flavor,6.758631154735184e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1941,artificial flavor,3.29406464327775e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1942,artificial flavor,2.985706260005827e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1943,artificial flavor,3.516454943897074e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1944,artificial flavor,5.530662650077289e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1945,artificial flavor,4.385800107808979e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1946,artificial flavor,2.9986352595434695e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1947,artificial flavor,3.5676092247083346e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1948,artificial flavor,4.0771721110388626e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1949,artificial flavor,5.150116499930135e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1950,artificial flavor,3.423208078112694e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1951,artificial flavor,2.7188127582622457e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1952,artificial flavor,3.279343691042769e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1953,artificial flavor,2.836365281533304e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1954,artificial flavor,2.4601334358553828e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1955,artificial flavor,3.519443420030299e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1956,artificial flavor,2.0943754952540417e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1957,artificial flavor,2.0588528715226317e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1958,artificial flavor,2.7668638380440314e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1959,artificial flavor,2.4927033992483416e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1960,artificial flavor,3.260007019889599e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1961,artificial flavor,2.3172309626673382e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1962,artificial flavor,3.2279161343851115e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1963,artificial flavor,1.9178793664309524e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1964,artificial flavor,1.2184744463406005e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1965,artificial flavor,1.2766470769420835e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1966,artificial flavor,1.262486135078511e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1967,artificial flavor,1.4983603358054154e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1968,artificial flavor,3.185965735674756e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1969,artificial flavor,1.1102556263242747e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1970,artificial flavor,1.1186875356616888e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1971,artificial flavor,1.3676850985078204e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1972,artificial flavor,1.6184461104629122e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1973,artificial flavor,2.99839577055927e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1974,artificial flavor,2.8606465474201315e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1975,artificial flavor,1.5840821071533284e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1976,artificial flavor,2.2160260015890998e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1977,artificial flavor,3.321645020148978e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1978,artificial flavor,3.214894417347125e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1979,artificial flavor,2.505864926671819e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1980,artificial flavor,2.694709255735006e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1981,artificial flavor,2.1533070215795647e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1982,artificial flavor,2.503043727841714e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1983,artificial flavor,2.478912936032529e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1984,artificial flavor,2.3218396039137446e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1985,artificial flavor,2.4353059790982456e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1986,artificial flavor,1.7522561290839178e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1987,artificial flavor,1.6763462784563643e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1988,artificial flavor,1.9239101423096372e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1989,artificial flavor,1.798507051620213e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1990,artificial flavor,1.4513983792596719e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1991,artificial flavor,1.5006367815040278e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1992,artificial flavor,1.232706334231004e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1993,artificial flavor,1.16762506885415e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1994,artificial flavor,1.3542295396185011e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1995,artificial flavor,1.433336471734492e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1996,artificial flavor,1.4099732603689574e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1997,artificial flavor,1.3239232432571413e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
1998,artificial flavor,9.244696619337134e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1999,artificial flavor,1.3919596586475791e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2000,artificial flavor,1.2856378489578546e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2001,artificial flavor,1.2181677666589508e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2002,artificial flavor,1.1724708426363861e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2003,artificial flavor,1.2620942568819515e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2004,artificial flavor,1.1253946330391784e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2005,artificial flavor,1.026805318549151e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2006,artificial flavor,8.819995400699554e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2007,artificial flavor,1.8545001562175756e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2008,artificial flavor,1.3057196268650983e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2009,artificial flavor,1.0292401597666867e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2010,artificial flavor,9.911330131617824e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2011,artificial flavor,1.323341838888048e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2012,artificial flavor,8.815961127783822e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2013,artificial flavor,1.6912602096574858e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2014,artificial flavor,1.2331672238907743e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2015,artificial flavor,1.0165205399648158e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2016,artificial flavor,1.2679590877251457e-8,secondary_phrase,Google Books Ngram Viewer,en,0,false
2017,artificial flavor,7.601539536716828e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2018,artificial flavor,7.4402131816642125e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
2019,artificial flavor,7.278137426069975e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1800,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1801,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1802,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1803,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1804,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1805,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1806,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1807,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1808,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1809,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1810,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1811,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1812,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1813,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1814,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1815,artificial flavour,1.810143812619458e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1816,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1817,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1818,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1819,artificial flavour,4.888392357571547e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1820,artificial flavour,4.52461179634156e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1821,artificial flavour,6.574603972353543e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1822,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1823,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1824,artificial flavour,6.679261588260488e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1825,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1826,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1827,artificial flavour,1.139114580439582e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1828,artificial flavour,1.0623416590860302e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1829,artificial flavour,1.100133539821968e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1830,artificial flavour,6.344097247534819e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1831,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1832,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1833,artificial flavour,1.62982904949871e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1834,artificial flavour,3.2319493747934303e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1835,artificial flavour,2.1952921702705908e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1836,artificial flavour,7.31722626934328e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1837,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1838,artificial flavour,7.604867291455264e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1839,artificial flavour,1.4333568776336847e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1840,artificial flavour,5.7644862216932324e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1841,artificial flavour,6.639129246366338e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1842,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1843,artificial flavour,1.292837503719113e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1844,artificial flavour,2.2851516234823066e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1845,artificial flavour,1.0069269862356123e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1846,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1847,artificial flavour,1.5133012620793806e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1848,artificial flavour,1.092867019103494e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1849,artificial flavour,2.110446484238082e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1850,artificial flavour,9.50660550280702e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1851,artificial flavour,6.3016805107452e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1852,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1853,artificial flavour,1.192720366915978e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1854,artificial flavour,4.002266296154744e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1855,artificial flavour,1.2298032592283903e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1856,artificial flavour,1.2371519364506867e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1857,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1858,artificial flavour,8.480134372490511e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1859,artificial flavour,1.2141361249717875e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1860,artificial flavour,4.225753524877973e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1861,artificial flavour,1.8030158477344571e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1862,artificial flavour,9.569923742347441e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1863,artificial flavour,1.884533196161442e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1864,artificial flavour,1.6879503350608616e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1865,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1866,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1867,artificial flavour,1.7946971686555457e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1868,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1869,artificial flavour,1.0598399935446423e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1870,artificial flavour,9.202190676127486e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1871,artificial flavour,1.0448637510762637e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1872,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1873,artificial flavour,3.2146747486194727e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1874,artificial flavour,3.0490587832332494e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1875,artificial flavour,2.160958079144848e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1876,artificial flavour,8.559316588829802e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1877,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1878,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1879,artificial flavour,5.456223250988046e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1880,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1881,artificial flavour,2.5947149984162365e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1882,artificial flavour,2.3875582066956724e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1883,artificial flavour,7.140841251640495e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1884,artificial flavour,4.3525569259905694e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1885,artificial flavour,2.2353574546940536e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1886,artificial flavour,4.5182993457792975e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1887,artificial flavour,1.9264039252675502e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1888,artificial flavour,1.985013403649205e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1889,artificial flavour,3.8009356773116565e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1890,artificial flavour,3.8793246392998526e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1891,artificial flavour,1.8880322305570019e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1892,artificial flavour,1.838411783916527e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1893,artificial flavour,6.936671792523441e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1894,artificial flavour,1.7418415321213132e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1895,artificial flavour,6.39417130354758e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1896,artificial flavour,4.782957918614272e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1897,artificial flavour,1.234029101127021e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1898,artificial flavour,7.511037347640581e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1899,artificial flavour,5.651062950917662e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1900,artificial flavour,6.797579166217815e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1901,artificial flavour,3.8986691652809213e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1902,artificial flavour,2.6019997267923145e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1903,artificial flavour,6.338842784003873e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1904,artificial flavour,1.3770518059175174e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1905,artificial flavour,1.2109742375532306e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1906,artificial flavour,4.6000536713108886e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1907,artificial flavour,7.092198495151081e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1908,artificial flavour,7.869154217132746e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1909,artificial flavour,6.673751551389273e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1910,artificial flavour,1.0353924662087621e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1911,artificial flavour,9.540971485089145e-11,secondary_phrase,Google Books Ngram Viewer,en,0,false
1912,artificial flavour,5.0170084753276e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1913,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1914,artificial flavour,4.736865344412422e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1915,artificial flavour,3.9855918565478987e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1916,artificial flavour,9.899549929803797e-11,secondary_phrase,Google Books Ngram Viewer,en,0,false
1917,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1918,artificial flavour,1.0754185042483044e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1919,artificial flavour,3.0088206925960037e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1920,artificial flavour,2.8747904057269125e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1921,artificial flavour,6.688479214922438e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1922,artificial flavour,1.0409945128131426e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1923,artificial flavour,2.481584659985714e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1924,artificial flavour,2.649564734280574e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1925,artificial flavour,6.606645786000342e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1926,artificial flavour,3.691207894895854e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1927,artificial flavour,5.010005188488265e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1928,artificial flavour,1.1831795265759837e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1929,artificial flavour,0,secondary_phrase,Google Books Ngram Viewer,en,0,false
1930,artificial flavour,3.4781905133840496e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1931,artificial flavour,7.804686202872446e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1932,artificial flavour,1.2188766662646344e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1933,artificial flavour,8.207021728878772e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1934,artificial flavour,1.0437376518623864e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1935,artificial flavour,4.926312691111434e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1936,artificial flavour,4.0960923541888405e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1937,artificial flavour,3.4367284018621547e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1938,artificial flavour,1.146256180251104e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1939,artificial flavour,6.612429492847127e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1940,artificial flavour,1.3517262725804002e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1941,artificial flavour,9.055847530192729e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1942,artificial flavour,8.495912307004971e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1943,artificial flavour,1.026702167727933e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1944,artificial flavour,1.451963882459495e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1945,artificial flavour,1.3943294990825805e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1946,artificial flavour,9.469374173676215e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1947,artificial flavour,9.855274374359624e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1948,artificial flavour,3.766440839769736e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1949,artificial flavour,2.7151974835160075e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1950,artificial flavour,5.109265927005779e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1951,artificial flavour,5.262218022439313e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1952,artificial flavour,6.995933277131883e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1953,artificial flavour,1.0750073192733467e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1954,artificial flavour,1.8063916057409202e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1955,artificial flavour,1.132694493755082e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1956,artificial flavour,5.470384006889262e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1957,artificial flavour,1.1230106150561525e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1958,artificial flavour,5.335550404272915e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1959,artificial flavour,1.755424972049724e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1960,artificial flavour,1.1902662189200441e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1961,artificial flavour,7.576776983597711e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1962,artificial flavour,1.0573135700298053e-9,secondary_phrase,Google Books Ngram Viewer,en,0,false
1963,artificial flavour,6.031067312228799e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1964,artificial flavour,5.169285555162162e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
1965,artificial flavour,9.118907851046743e-10,secondary_phrase,Google Books Ngram Viewer,en,0,false
