year,term,value,query_group,source,corpus,smoothing,case_sensitive
1914,no artificial flavors,1.3524635786299477e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1915,no artificial flavors,2.1895224522339163e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1916,no artificial flavors,1.0877294343014654e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1917,no artificial flavors,7.605686913603193e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1918,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1919,no artificial flavors,2.2005829103388663e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1920,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1921,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1922,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1923,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1924,no artificial flavors,7.264810281126799e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1925,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1926,no artificial flavors,4.0413264401628624e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1927,no artificial flavors,1.3741303928060944e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1928,no artificial flavors,1.2967316109779858e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1929,no artificial flavors,1.2566871154806591e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1930,no artificial flavors,1.2731499188234352e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1931,no artificial flavors,9.807288314789275e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1932,no artificial flavors,4.0091896469363064e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1933,no artificial flavors,3.00063807134876e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1934,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1935,no artificial flavors,5.400812574940517e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1936,no artificial flavors,1.344845790285376e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1937,no artificial flavors,1.2579985664284976e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1938,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1939,no artificial flavors,2.4180488167324654e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1940,no artificial flavors,7.421663977824622e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1941,no artificial flavors,6.213076719774335e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1942,no artificial flavors,3.9945009799868814e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1943,no artificial flavors,8.433451714751072e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1944,no artificial flavors,1.4459194952465282e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1945,no artificial flavors,1.3888633298986264e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1946,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1947,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1948,no artificial flavors,2.0647844545251814e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1949,no artificial flavors,5.756750423580037e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1950,no artificial flavors,5.1437445691693284e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1951,no artificial flavors,5.961214508132251e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1952,no artificial flavors,1.1519436932116989e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1953,no artificial flavors,1.815017441897382e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1954,no artificial flavors,9.434352604698049e-11,absence_claim,Google Books Ngram Viewer,en,0,false
1955,no artificial flavors,4.442113760161348e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1956,no artificial flavors,1.7200545154860691e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1957,no artificial flavors,6.581808154049185e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1958,no artificial flavors,5.862959562286107e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1959,no artificial flavors,1.1570771424329607e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1960,no artificial flavors,4.368271092070053e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1961,no artificial flavors,6.949295860980698e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1962,no artificial flavors,7.522797107473167e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1963,no artificial flavors,2.656746211915362e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1964,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1965,no artificial flavors,2.312681296468e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1966,no artificial flavors,5.243369072260862e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1967,no artificial flavors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1968,no artificial flavors,6.47023407074343e-11,absence_claim,Google Books Ngram Viewer,en,0,false
1969,no artificial flavors,2.662660647523296e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1970,no artificial flavors,2.63209731787839e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1971,no artificial flavors,5.838886180109526e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1972,no artificial flavors,3.9714082022968e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1973,no artificial flavors,1.3503863027786167e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1974,no artificial flavors,7.80623413132453e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1975,no artificial flavors,8.231394732494124e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1976,no artificial flavors,1.5701199021500578e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1977,no artificial flavors,4.496588018598757e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1978,no artificial flavors,2.557782818879417e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1979,no artificial flavors,3.090375119002564e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1980,no artificial flavors,4.730808023101218e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1981,no artificial flavors,2.1080680118190642e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1982,no artificial flavors,2.0224076718866613e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1983,no artificial flavors,6.383540307464131e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1984,no artificial flavors,7.0583007355518035e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1985,no artificial flavors,1.3388415931459008e-8,absence_claim,Google Books Ngram Viewer,en,0,false
1986,no artificial flavors,7.289055969916802e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1987,no artificial flavors,8.033120502126678e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1988,no artificial flavors,5.568115579723809e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1989,no artificial flavors,5.411610187744387e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1990,no artificial flavors,4.024973104810314e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1991,no artificial flavors,3.955429594970639e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1992,no artificial flavors,5.259943869351247e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1993,no artificial flavors,5.2044453191513185e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1994,no artificial flavors,7.2319504829110315e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1995,no artificial flavors,3.1063676630971315e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1996,no artificial flavors,2.7688661086155975e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1997,no artificial flavors,5.877080988536676e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1998,no artificial flavors,6.748629072239609e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1999,no artificial flavors,7.790578737676412e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2000,no artificial flavors,2.5830248599756356e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2001,no artificial flavors,3.504514484165e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2002,no artificial flavors,1.9620517779928015e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2003,no artificial flavors,2.505764727656068e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2004,no artificial flavors,2.5552503585268838e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2005,no artificial flavors,2.2131736998609597e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2006,no artificial flavors,2.5350788412925596e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2007,no artificial flavors,2.674318516637797e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2008,no artificial flavors,5.137335723492953e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2009,no artificial flavors,5.290538146462964e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2010,no artificial flavors,2.4602243575699845e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2011,no artificial flavors,1.9893120761782512e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2012,no artificial flavors,1.2685021644198713e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2013,no artificial flavors,2.48828258692102e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2014,no artificial flavors,2.223233819265147e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2015,no artificial flavors,2.3058951276189177e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2016,no artificial flavors,3.1241713382978986e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2017,no artificial flavors,1.949606143192284e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2018,no artificial flavors,1.3696202852409023e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2019,no artificial flavors,1.7409339664320456e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1800,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1801,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1802,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1803,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1804,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1805,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1806,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1807,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1808,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1809,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1810,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1811,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1812,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1813,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1814,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1815,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1816,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1817,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1818,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1819,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1820,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1821,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1822,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1823,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1824,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1825,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1826,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1827,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1828,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1829,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1830,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1831,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1832,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1833,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1834,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1835,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1836,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1837,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1838,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1839,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1840,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1841,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1842,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1843,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1844,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1845,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1846,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1847,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1848,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1849,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1850,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1851,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1852,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1853,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1854,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1855,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1856,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1857,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1858,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1859,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1860,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1861,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1862,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1863,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1864,no artificial flavours,4.546075460520882e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1865,no artificial flavours,4.581231782818662e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1866,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1867,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1868,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1869,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1870,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1871,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1872,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1873,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1874,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1875,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1876,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1877,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1878,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1879,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1880,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1881,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1882,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1883,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1884,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1885,no artificial flavours,2.4281127108949363e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1886,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1887,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1888,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1889,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1890,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1891,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1892,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1893,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1894,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1895,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1896,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1897,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1898,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1899,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1900,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1901,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1902,no artificial flavours,1.4242590440360914e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1903,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1904,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1905,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1906,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1907,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1908,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1909,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1910,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1911,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1912,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1913,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1914,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1915,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1916,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1917,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1918,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1919,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1920,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1921,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1922,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1923,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1924,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1925,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1926,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1927,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1928,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1929,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1930,no artificial flavours,2.5462998376468704e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1931,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1932,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1933,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1934,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1935,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1936,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1937,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1938,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1939,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1940,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1941,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1942,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1943,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1944,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1945,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1946,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1947,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1948,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1949,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1950,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1951,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1952,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1953,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1954,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1955,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1956,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1957,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1958,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1959,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1960,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1961,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1962,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1963,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1964,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1965,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1966,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1967,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1968,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1969,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1970,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1971,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1972,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1973,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1974,no artificial flavours,6.505194993788876e-11,absence_claim,Google Books Ngram Viewer,en,0,false
1975,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1976,no artificial flavours,6.038922834017413e-11,absence_claim,Google Books Ngram Viewer,en,0,false
1977,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1978,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1979,no artificial flavours,5.5185269548507776e-11,absence_claim,Google Books Ngram Viewer,en,0,false
1980,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1981,no artificial flavours,5.855744361626947e-11,absence_claim,Google Books Ngram Viewer,en,0,false
1982,no artificial flavours,4.758606286792144e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1983,no artificial flavours,5.699589411545247e-11,absence_claim,Google Books Ngram Viewer,en,0,false
1984,no artificial flavours,1.111543426746131e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1985,no artificial flavours,0,absence_claim,Google Books Ngram Viewer,en,0,false
1986,no artificial flavours,7.233414422991302e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1987,no artificial flavours,1.22728234866476e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1988,no artificial flavours,1.0371979733414527e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1989,no artificial flavours,6.184697302902276e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1990,no artificial flavours,2.012486566282945e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1991,no artificial flavours,1.014212741567988e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1992,no artificial flavours,2.481105598750588e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1993,no artificial flavours,4.956614563234041e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1994,no artificial flavours,3.491286426626772e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1995,no artificial flavours,1.183378148944536e-9,absence_claim,Google Books Ngram Viewer,en,0,false
1996,no artificial flavours,6.041162570191716e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1997,no artificial flavours,5.621556033175157e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1998,no artificial flavours,3.606137714828872e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1999,no artificial flavours,9.674574544260572e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2000,no artificial flavours,4.386268501188617e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2001,no artificial flavours,8.010319213491712e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2002,no artificial flavours,6.867181302772085e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2003,no artificial flavours,2.36392898311788e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2004,no artificial flavours,3.856981713179497e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2005,no artificial flavours,1.1568863089728154e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2006,no artificial flavours,6.461965754156473e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2007,no artificial flavours,1.7018390585654686e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2008,no artificial flavours,9.247204460494096e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2009,no artificial flavours,1.1336867555833408e-9,absence_claim,Google Books Ngram Viewer,en,0,false
2010,no artificial flavours,5.883145290375147e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2011,no artificial flavours,2.6175159262287195e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2012,no artificial flavours,5.765918992262087e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2013,no artificial flavours,4.1471376333035437e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2014,no artificial flavours,4.795210201136157e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2015,no artificial flavours,2.005126238657784e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2016,no artificial flavours,8.170909504556789e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2017,no artificial flavours,4.641919487680113e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2018,no artificial flavours,2.536333816582914e-10,absence_claim,Google Books Ngram Viewer,en,0,false
2019,no artificial flavours,6.14447291658049e-10,absence_claim,Google Books Ngram Viewer,en,0,false
1800,no artificial colors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1801,no artificial colors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1802,no artificial colors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1803,no artificial colors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1804,no artificial colors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1805,no artificial colors,0,absence_claim,Google Books Ngram Viewer,en,0,false
1806,no artificial colors,0,absence_claim,Google Books Ngram Viewer,en,0,false
